ts,fps,goodput_mbps,latency_ms,cpu_pct,mem_mb,temp_c,drops,tag_failures
2025-11-02T01:52:31.895841336Z,0.0,0.0,0.0,0.0,623.421875,46.85,0,0
2025-11-02T01:52:32.145326071Z,0.0,0.0,0.0,0.0,623.421875,46.3,0,0
2025-11-02T01:52:32.395846867Z,0.0,0.0,0.0,0.0,622.875,45.75,0,0
2025-11-02T01:52:32.645444057Z,0.0,0.0,0.0,0.0,620.9375,46.85,0,0
2025-11-02T01:52:32.895914758Z,0.0,0.0,0.0,0.0,620.8125,46.85,0,0
2025-11-02T01:52:33.145373784Z,0.0,0.0,0.0,0.0,620.8125,46.3,0,0
2025-11-02T01:52:33.395889719Z,0.0,0.0,0.0,0.0,621.03125,46.85,0,0
2025-11-02T01:52:33.645364946Z,0.0,0.0,0.0,0.0,621.140625,46.3,0,0
2025-11-02T01:52:33.895797568Z,0.0,0.0,0.0,0.0,621.140625,47.4,0,0
2025-11-02T01:52:34.145263981Z,0.0,0.0,0.0,0.0,621.140625,45.75,0,0
2025-11-02T01:52:34.395847702Z,0.0,0.0,0.0,0.0,621.140625,45.75,0,0
2025-11-02T01:52:34.645395238Z,0.0,0.0,0.0,0.0,621.015625,46.85,0,0
2025-11-02T01:52:34.895929161Z,0.0,0.0,0.0,0.0,621.015625,45.75,0,0
2025-11-02T01:52:35.145409444Z,0.0,0.0,0.0,0.0,621.015625,45.75,0,0
2025-11-02T01:52:35.396011936Z,0.0,0.0,0.0,0.0,621.015625,46.85,0,0
2025-11-02T01:52:35.645539138Z,0.0,0.0,0.0,0.0,620.046875,45.75,0,0
2025-11-02T01:52:35.895973709Z,0.0,0.0,0.0,0.0,620.046875,46.85,0,0
2025-11-02T01:52:36.145467318Z,0.0,0.0,0.0,0.0,620.046875,46.85,0,0
2025-11-02T01:52:36.395990862Z,0.0,0.0,0.0,0.0,620.15625,47.4,0,0
2025-11-02T01:52:36.645517041Z,0.0,0.0,0.0,0.0,619.375,46.85,0,0
2025-11-02T01:52:36.896039028Z,0.0,0.0,0.0,0.0,619.375,46.85,0,0
2025-11-02T01:52:37.145562109Z,0.0,0.0,0.0,0.0,619.375,47.4,0,0
2025-11-02T01:52:37.396106494Z,0.0,0.0,0.0,0.0,619.59375,46.85,0,0
2025-11-02T01:52:37.645643547Z,0.0,0.0,0.0,0.0,619.59375,46.85,0,0
2025-11-02T01:52:37.896122128Z,0.0,0.0,0.0,0.0,619.703125,46.85,0,0
2025-11-02T01:52:38.145607073Z,0.0,0.0,0.0,0.0,619.703125,46.85,0,0
2025-11-02T01:52:38.396138567Z,0.0,0.0,0.0,0.0,619.703125,47.4,0,0
2025-11-02T01:52:38.645621662Z,0.0,0.0,0.0,0.0,618.46875,46.85,0,0
2025-11-02T01:52:38.896105193Z,0.0,0.0,0.0,0.0,618.46875,46.85,0,0
2025-11-02T01:52:39.145604933Z,0.0,0.0,0.0,0.0,618.46875,47.4,0,0
2025-11-02T01:52:39.396163003Z,0.0,0.0,0.0,0.0,618.578125,46.85,0,0
2025-11-02T01:52:39.645658190Z,0.0,0.0,0.0,0.0,618.234375,46.85,0,0
2025-11-02T01:52:39.896130542Z,0.0,0.0,0.0,0.0,618.234375,47.4,0,0
2025-11-02T01:52:40.145597375Z,0.0,0.0,0.0,0.0,618.234375,46.85,0,0
2025-11-02T01:52:40.396189678Z,0.0,0.0,0.0,0.0,618.234375,46.85,0,0
2025-11-02T01:52:40.645716970Z,0.0,0.0,0.0,0.0,618.140625,47.4,0,0
2025-11-02T01:52:40.896212957Z,0.0,0.0,0.0,0.0,618.25,46.3,0,0
2025-11-02T01:52:41.145666933Z,0.0,0.0,0.0,0.0,618.359375,46.85,0,0
2025-11-02T01:52:41.396168907Z,0.0,0.0,0.0,0.0,618.359375,46.3,0,0
2025-11-02T01:52:41.645642518Z,0.0,0.0,0.0,0.0,617.171875,45.75,0,0
2025-11-02T01:52:41.896074243Z,0.0,0.0,0.0,0.0,617.171875,45.2,0,0
2025-11-02T01:52:42.145531870Z,0.0,0.0,0.0,0.0,617.171875,46.85,0,0
2025-11-02T01:52:42.396051879Z,0.0,0.0,0.0,0.0,617.046875,47.4,0,0
2025-11-02T01:52:42.645533431Z,0.0,0.0,0.0,0.0,616.953125,46.85,0,0
2025-11-02T01:52:42.896028189Z,0.0,0.0,0.0,0.0,616.953125,46.85,0,0
2025-11-02T01:52:43.145540856Z,0.0,0.0,0.0,0.0,617.171875,47.4,0,0
2025-11-02T01:52:43.396035888Z,0.0,0.0,0.0,0.0,617.0625,46.85,0,0
2025-11-02T01:52:43.645528906Z,0.0,0.0,0.0,0.0,616.953125,46.85,0,0
2025-11-02T01:52:43.895993630Z,0.0,0.0,0.0,0.0,616.953125,46.85,0,0
2025-11-02T01:52:44.145430247Z,0.0,0.0,0.0,0.0,616.953125,47.4,0,0
2025-11-02T01:52:44.395914796Z,0.0,0.0,0.0,0.0,616.78125,46.85,0,0
2025-11-02T01:52:44.645387255Z,0.0,0.0,0.0,0.0,617.0,46.85,0,0
2025-11-02T01:52:44.895866561Z,0.0,0.0,0.0,0.0,617.109375,47.4,0,0
2025-11-02T01:52:45.145330308Z,0.0,0.0,0.0,0.0,617.109375,46.85,0,0
2025-11-02T01:52:45.395840892Z,0.0,0.0,0.0,0.0,617.109375,46.3,0,0
2025-11-02T01:52:45.645346115Z,0.0,0.0,0.0,0.0,617.0,46.85,0,0
2025-11-02T01:52:45.895846955Z,0.0,0.0,0.0,0.0,617.0,45.75,0,0
2025-11-02T01:52:46.145366466Z,0.0,0.0,0.0,0.0,617.0,46.85,0,0
2025-11-02T01:52:46.395915781Z,0.0,0.0,0.0,0.0,616.875,46.85,0,0
2025-11-02T01:52:46.645421483Z,0.0,0.0,0.0,0.0,616.984375,46.3,0,0
2025-11-02T01:52:46.895926448Z,0.0,0.0,0.0,0.9615385,617.28125,46.85,0,0
2025-11-02T01:52:47.145405958Z,0.0,0.0,0.0,0.0,618.1875,46.85,0,0
2025-11-02T01:52:47.395993120Z,0.0,0.0,0.0,0.0,617.75,46.85,0,0
2025-11-02T01:52:47.645500010Z,0.0,0.0,0.0,0.0,617.75,46.3,0,0
2025-11-02T01:52:47.896023557Z,0.0,0.0,0.0,0.0,617.96875,46.85,0,0
2025-11-02T01:52:48.145529286Z,0.0,0.0,0.0,0.0,617.96875,46.85,0,0
2025-11-02T01:52:48.396089981Z,0.0,0.0,0.0,0.0,617.96875,46.85,0,0
2025-11-02T01:52:48.645612811Z,0.0,0.0,0.0,1.0,617.859375,46.85,0,0
2025-11-02T01:52:48.896132250Z,0.0,0.0,0.0,0.0,617.96875,46.3,0,0
2025-11-02T01:52:49.145598977Z,0.0,0.0,0.0,0.0,617.96875,47.4,0,0
2025-11-02T01:52:49.396114888Z,0.0,0.0,0.0,0.0,617.96875,46.85,0,0
2025-11-02T01:52:49.645591067Z,0.0,0.0,0.0,0.0,617.859375,46.85,0,0
2025-11-02T01:52:49.896035841Z,0.0,0.0,0.0,0.0,617.609375,46.3,0,0
2025-11-02T01:52:50.145491934Z,0.0,0.0,0.0,0.0,617.609375,47.4,0,0
2025-11-02T01:52:50.396044949Z,0.0,0.0,0.0,0.0,617.6875,46.3,0,0
2025-11-02T01:52:50.645551417Z,0.0,0.0,0.0,1.923077,617.796875,46.85,0,0
2025-11-02T01:52:50.896035408Z,0.0,0.0,0.0,0.0,617.90625,46.85,0,0
2025-11-02T01:52:51.145501712Z,0.0,0.0,0.0,0.0,617.90625,46.85,0,0
2025-11-02T01:52:51.396051952Z,0.0,0.0,0.0,0.0,617.796875,46.85,0,0
2025-11-02T01:52:51.645572356Z,0.0,0.0,0.0,0.0,617.796875,47.4,0,0
2025-11-02T01:52:51.896019410Z,0.0,0.0,0.0,0.0,617.90625,47.4,0,0
2025-11-02T01:52:52.145474702Z,0.0,0.0,0.0,0.0,617.90625,45.75,0,0
2025-11-02T01:52:52.395956610Z,0.0,0.0,0.0,0.0,617.6875,46.3,0,0
2025-11-02T01:52:52.645433158Z,0.0,0.0,0.0,0.0,617.6875,47.4,0,0
2025-11-02T01:52:52.895881666Z,0.0,0.0,0.0,0.0,617.6875,46.85,0,0
2025-11-02T01:52:53.145352386Z,0.0,0.0,0.0,0.0,617.6875,46.85,0,0
2025-11-02T01:52:53.395848295Z,0.0,0.0,0.0,0.0,616.734375,47.4,0,0
2025-11-02T01:52:53.645347442Z,0.0,0.0,0.0,0.0,616.734375,46.85,0,0
2025-11-02T01:52:53.895823492Z,0.0,0.0,0.0,0.0,616.84375,46.3,0,0
2025-11-02T01:52:54.145298771Z,0.0,0.0,0.0,0.0,616.84375,46.85,0,0
2025-11-02T01:52:54.395806666Z,0.0,0.0,0.0,0.0,616.734375,46.85,0,0
2025-11-02T01:52:54.645271841Z,0.0,0.0,0.0,0.0,616.734375,46.85,0,0
2025-11-02T01:52:54.895697763Z,0.0,0.0,0.0,0.0,616.84375,47.4,0,0
2025-11-02T01:52:55.146140579Z,0.0,0.0,0.0,0.0,616.84375,46.3,0,0
2025-11-02T01:52:55.395693108Z,0.0,0.0,0.0,0.0,616.84375,46.85,0,0
2025-11-02T01:52:55.646165792Z,0.0,0.0,0.0,0.0,616.84375,46.85,0,0
2025-11-02T01:52:55.895613933Z,0.0,0.0,0.0,0.0,616.953125,47.4,0,0
2025-11-02T01:52:56.146096130Z,0.0,0.0,0.0,0.0,616.953125,45.75,0,0
2025-11-02T01:52:56.395617087Z,0.0,0.0,0.0,0.0,616.84375,46.85,0,0
2025-11-02T01:52:56.646119701Z,0.0,0.0,0.0,0.0,616.609375,46.85,0,0
2025-11-02T01:52:56.895612148Z,0.0,0.0,0.0,0.0,616.71875,46.85,0,0
2025-11-02T01:52:57.146052981Z,0.0,0.0,0.0,0.0,616.71875,45.75,0,0
2025-11-02T01:52:57.395568232Z,0.0,0.0,0.0,0.0,616.609375,45.75,0,0
2025-11-02T01:52:57.646016047Z,0.0,0.0,0.0,0.9615385,616.609375,46.85,0,0
2025-11-02T01:52:57.895464849Z,0.0,0.0,0.0,0.0,616.609375,46.85,0,0
2025-11-02T01:52:58.145914706Z,0.0,0.0,0.0,0.0,616.609375,46.3,0,0
2025-11-02T01:52:58.395399767Z,0.0,0.0,0.0,0.0,616.609375,47.4,0,0
2025-11-02T01:52:58.645893618Z,0.0,0.0,0.0,0.0,616.609375,45.75,0,0
2025-11-02T01:52:58.895358339Z,0.0,0.0,0.0,0.0,616.71875,46.3,0,0
2025-11-02T01:52:59.145833378Z,0.0,0.0,0.0,0.0,616.71875,46.3,0,0
2025-11-02T01:52:59.396230129Z,0.0,0.0,0.0,0.0,616.71875,45.75,0,0
2025-11-02T01:52:59.645770275Z,0.0,0.0,0.0,0.0,616.390625,46.3,0,0
2025-11-02T01:52:59.896216655Z,0.0,0.0,0.0,0.0,616.390625,46.85,0,0
2025-11-02T01:53:00.145674154Z,0.0,0.0,0.0,0.0,616.390625,46.85,0,0
2025-11-02T01:53:00.396227991Z,0.0,0.0,0.0,0.0,616.390625,46.85,0,0
2025-11-02T01:53:00.645733621Z,0.0,0.0,0.0,0.0,616.296875,46.3,0,0
2025-11-02T01:53:00.896199316Z,0.0,0.0,0.0,0.0,616.40625,46.85,0,0
2025-11-02T01:53:01.145685311Z,0.0,0.0,0.0,0.0,616.515625,47.4,0,0
2025-11-02T01:53:01.396228069Z,0.0,0.0,0.0,0.0,616.515625,45.75,0,0
2025-11-02T01:53:01.645733904Z,0.0,0.0,0.0,0.0,616.40625,46.85,0,0
2025-11-02T01:53:01.895233405Z,0.0,0.0,0.0,0.0,616.40625,46.85,0,0
2025-11-02T01:53:02.145738768Z,0.0,0.0,0.0,0.0,616.40625,46.85,0,0
2025-11-02T01:53:02.396254891Z,0.0,0.0,0.0,0.0,616.40625,47.4,0,0
2025-11-02T01:53:02.645743227Z,0.0,0.0,0.0,0.0,616.625,46.85,0,0
2025-11-02T01:53:02.896201608Z,0.0,0.0,0.0,0.0,616.625,46.85,0,0
2025-11-02T01:53:03.145646147Z,0.0,0.0,0.0,0.0,616.734375,47.4,0,0
2025-11-02T01:53:03.396162408Z,0.0,0.0,0.0,0.0,616.734375,45.75,0,0
2025-11-02T01:53:03.645634176Z,0.0,0.0,0.0,0.0,616.734375,46.85,0,0
2025-11-02T01:53:03.896105330Z,0.0,0.0,0.0,0.0,616.734375,46.85,0,0
2025-11-02T01:53:04.145567824Z,0.0,0.0,0.0,0.0,616.734375,46.85,0,0
2025-11-02T01:53:04.396111700Z,0.0,0.0,0.0,0.0,616.734375,46.3,0,0
2025-11-02T01:53:04.645609196Z,0.0,0.0,0.0,0.0,616.40625,46.85,0,0
2025-11-02T01:53:04.896095554Z,0.0,0.0,0.0,0.0,616.40625,47.4,0,0
2025-11-02T01:53:05.145565019Z,0.0,0.0,0.0,0.0,616.40625,46.85,0,0
2025-11-02T01:53:05.396051172Z,0.0,0.0,0.0,0.0,616.40625,47.4,0,0
2025-11-02T01:53:05.645490949Z,0.0,0.0,0.0,0.0,616.40625,46.85,0,0
2025-11-02T01:53:05.895920547Z,0.0,0.0,0.0,0.0,616.40625,46.3,0,0
2025-11-02T01:53:06.145400257Z,0.0,0.0,0.0,0.0,616.40625,47.4,0,0
2025-11-02T01:53:06.395939988Z,0.0,0.0,0.0,0.0,616.40625,46.3,0,0
2025-11-02T01:53:06.645450239Z,0.0,0.0,0.0,0.0,616.1875,47.4,0,0
2025-11-02T01:53:06.895914743Z,0.0,0.0,0.0,0.0,616.296875,46.85,0,0
2025-11-02T01:53:07.145395364Z,0.0,0.0,0.0,0.0,616.40625,47.4,0,0
2025-11-02T01:53:07.395964300Z,0.0,0.0,0.0,0.0,616.40625,46.85,0,0
2025-11-02T01:53:07.645478249Z,0.0,0.0,0.0,0.0,616.1875,47.4,0,0
2025-11-02T01:53:07.895909585Z,0.0,0.0,0.0,0.0,616.40625,47.4,0,0
2025-11-02T01:53:08.145373481Z,0.0,0.0,0.0,0.0,616.515625,46.85,0,0
2025-11-02T01:53:08.395862775Z,0.0,0.0,0.0,0.0,616.515625,46.85,0,0
2025-11-02T01:53:08.645338136Z,0.0,0.0,0.0,0.0,616.625,47.4,0,0
2025-11-02T01:53:08.895795828Z,0.0,0.0,0.0,0.0,616.84375,46.85,0,0
2025-11-02T01:53:09.145272563Z,0.0,0.0,0.0,0.9615385,616.84375,47.4,0,0
2025-11-02T01:53:09.395742908Z,0.0,0.0,0.0,0.0,616.625,46.3,0,0
2025-11-02T01:53:09.645255042Z,0.0,0.0,0.0,0.0,616.625,47.4,0,0
2025-11-02T01:53:09.895716717Z,0.0,0.0,0.0,0.0,616.734375,46.3,0,0
2025-11-02T01:53:10.145232563Z,0.0,0.0,0.0,0.0,616.734375,45.75,0,0
2025-11-02T01:53:10.395757596Z,0.0,0.0,0.0,0.0,616.734375,47.95,0,0
2025-11-02T01:53:10.645247601Z,0.0,0.0,0.0,0.0,616.734375,45.75,0,0
2025-11-02T01:53:10.895681569Z,0.0,0.0,0.0,0.0,616.734375,45.75,0,0
2025-11-02T01:53:11.146181305Z,0.0,0.0,0.0,0.0,616.734375,47.4,0,0
2025-11-02T01:53:11.395690328Z,0.0,0.0,0.0,0.0,616.734375,47.4,0,0
2025-11-02T01:53:11.646186825Z,0.0,0.0,0.0,0.0,616.734375,46.85,0,0
2025-11-02T01:53:11.895687994Z,0.0,0.0,0.0,0.0,616.625,46.85,0,0
2025-11-02T01:53:12.146190572Z,0.0,0.0,0.0,0.0,616.625,46.85,0,0
2025-11-02T01:53:12.395725749Z,0.0,0.0,0.0,0.0,616.734375,46.85,0,0
2025-11-02T01:53:12.645262723Z,0.0,0.0,0.0,0.0,616.734375,46.85,0,0
2025-11-02T01:53:12.895733152Z,0.0,0.0,0.0,0.0,616.734375,46.85,0,0
2025-11-02T01:53:13.146213364Z,0.0,0.0,0.0,0.0,616.734375,47.4,0,0
2025-11-02T01:53:13.395681523Z,0.0,0.0,0.0,0.0,616.078125,46.85,0,0
2025-11-02T01:53:13.646162177Z,0.0,0.0,0.0,0.0,616.078125,47.4,0,0
2025-11-02T01:53:13.895611645Z,0.0,0.0,0.0,0.0,616.1875,45.2,0,0
2025-11-02T01:53:14.146095376Z,0.0,0.0,0.0,0.0,616.296875,46.85,0,0
2025-11-02T01:53:14.395584251Z,0.0,0.0,0.0,0.0,616.296875,46.85,0,0
2025-11-02T01:53:14.646127466Z,0.0,0.0,0.0,0.0,616.1875,47.4,0,0
2025-11-02T01:53:14.895599707Z,0.0,0.0,0.0,0.0,616.296875,46.85,0,0
2025-11-02T01:53:15.146092992Z,0.0,0.0,0.0,0.0,616.296875,46.85,0,0
2025-11-02T01:53:15.395614351Z,0.0,0.0,0.0,0.0,616.296875,47.4,0,0
2025-11-02T01:53:15.646130956Z,0.0,0.0,0.0,0.0,616.296875,46.85,0,0
2025-11-02T01:53:15.895584147Z,0.0,0.0,0.0,0.0,616.296875,46.85,0,0
2025-11-02T01:53:16.146034040Z,0.0,0.0,0.0,0.0,616.40625,47.4,0,0
2025-11-02T01:53:16.395509420Z,0.0,0.0,0.0,0.0,616.171875,46.85,0,0
2025-11-02T01:53:16.646010255Z,0.0,0.0,0.0,0.0,616.171875,47.4,0,0
2025-11-02T01:53:16.895457905Z,0.0,0.0,0.0,0.0,616.28125,47.4,0,0
2025-11-02T01:53:17.145912252Z,0.0,0.0,0.0,0.0,616.28125,46.85,0,0
2025-11-02T01:53:17.395463859Z,0.0,0.0,0.0,0.0,616.28125,46.85,0,0
2025-11-02T01:53:17.645978402Z,0.0,0.0,0.0,0.0,616.28125,46.85,0,0
2025-11-02T01:53:17.895440131Z,0.0,0.0,0.0,0.0,616.390625,47.4,0,0
2025-11-02T01:53:18.145915818Z,0.0,0.0,0.0,0.0,616.390625,47.4,0,0
2025-11-02T01:53:18.395370662Z,0.0,0.0,0.0,0.0,616.390625,46.85,0,0
2025-11-02T01:53:18.645859034Z,0.0,0.0,0.0,0.0,616.1875,46.3,0,0
2025-11-02T01:53:18.895335514Z,0.0,0.0,0.0,0.0,616.296875,47.4,0,0
2025-11-02T01:53:19.145768663Z,0.0,0.0,0.0,0.0,616.40625,47.4,0,0
2025-11-02T01:53:19.395311211Z,0.0,0.0,0.0,0.0,616.1875,46.85,0,0
2025-11-02T01:53:19.645781677Z,0.0,0.0,0.0,0.9615385,616.1875,46.85,0,0
2025-11-02T01:53:19.895242182Z,0.0,0.0,0.0,0.0,616.296875,45.75,0,0
2025-11-02T01:53:20.145726599Z,0.0,0.0,0.0,0.0,616.296875,46.85,0,0
2025-11-02T01:53:20.395295594Z,0.0,0.0,0.0,0.0,616.296875,47.4,0,0
2025-11-02T01:53:20.645849394Z,0.0,0.0,0.0,0.0,616.1875,47.4,0,0
2025-11-02T01:53:20.895334587Z,0.0,0.0,0.0,0.0,616.296875,47.4,0,0
2025-11-02T01:53:21.145804355Z,0.0,0.0,0.0,0.0,616.296875,46.85,0,0
2025-11-02T01:53:21.395329504Z,0.0,0.0,0.0,0.0,616.1875,47.4,0,0
2025-11-02T01:53:21.645809336Z,0.0,0.0,0.0,0.0,616.296875,46.85,0,0
2025-11-02T01:53:21.895296733Z,0.0,0.0,0.0,0.0,616.296875,46.85,0,0
2025-11-02T01:53:22.145744270Z,0.0,0.0,0.0,0.0,616.296875,47.4,0,0
2025-11-02T01:53:22.396271080Z,0.0,0.0,0.0,0.0,616.3125,46.85,0,0
2025-11-02T01:53:22.645773671Z,0.0,0.0,0.0,0.0,616.3125,47.4,0,0
2025-11-02T01:53:22.895240696Z,0.0,0.0,0.0,0.9615385,616.421875,47.4,0,0
2025-11-02T01:53:23.145735338Z,0.0,0.0,0.0,0.0,616.421875,46.85,0,0
2025-11-02T01:53:23.395291101Z,0.0,0.0,0.0,0.0,616.421875,46.3,0,0
2025-11-02T01:53:23.645799987Z,0.0,0.0,0.0,0.0,616.3125,46.85,0,0
2025-11-02T01:53:23.895279376Z,0.0,0.0,0.0,0.0,616.421875,46.85,0,0
2025-11-02T01:53:24.145754510Z,0.0,0.0,0.0,0.0,616.421875,47.4,0,0
2025-11-02T01:53:24.396250977Z,0.0,0.0,0.0,0.0,616.421875,46.85,0,0
2025-11-02T01:53:24.645711225Z,0.0,0.0,0.0,0.0,616.203125,46.85,0,0
2025-11-02T01:53:24.896163401Z,0.0,0.0,0.0,0.0,616.3125,47.4,0,0
2025-11-02T01:53:25.145622423Z,0.0,0.0,0.0,0.0,616.3125,46.85,0,0
2025-11-02T01:53:25.396143134Z,0.0,0.0,0.0,0.0,616.203125,47.4,0,0
2025-11-02T01:53:25.645625886Z,0.0,0.0,0.0,0.0,616.203125,46.3,0,0
2025-11-02T01:53:25.896111790Z,0.0,0.0,0.0,0.0,616.203125,47.4,0,0
2025-11-02T01:53:26.145586459Z,0.0,0.0,0.0,0.0,616.203125,47.4,0,0
2025-11-02T01:53:26.396108744Z,0.0,0.0,0.0,0.0,616.09375,46.85,0,0
2025-11-02T01:53:26.645611468Z,0.0,0.0,0.0,0.0,616.09375,47.4,0,0
2025-11-02T01:53:26.896054434Z,0.0,0.0,0.0,0.0,616.203125,46.85,0,0
2025-11-02T01:53:27.145498054Z,0.0,0.0,0.0,0.0,616.203125,47.4,0,0
2025-11-02T01:53:27.395992336Z,0.0,0.0,0.0,0.0,616.3125,47.4,0,0
2025-11-02T01:53:27.645487823Z,0.0,0.0,0.0,0.0,616.3125,47.4,0,0
2025-11-02T01:53:27.895951707Z,0.0,0.0,0.0,0.0,616.3125,46.3,0,0
2025-11-02T01:53:28.145443757Z,0.0,0.0,0.0,0.0,616.3125,47.4,0,0
2025-11-02T01:53:28.395969944Z,0.0,0.0,0.0,0.0,616.3125,47.4,0,0
2025-11-02T01:53:28.645493282Z,0.0,0.0,0.0,0.0,616.3125,47.4,0,0
2025-11-02T01:53:28.895982163Z,0.0,0.0,0.0,0.0,616.421875,47.4,0,0
2025-11-02T01:53:29.145440772Z,0.0,0.0,0.0,0.0,616.421875,47.95,0,0
2025-11-02T01:53:29.395975104Z,0.0,0.0,0.0,0.0,616.3125,47.4,0,0
2025-11-02T01:53:29.645456241Z,0.0,0.0,0.0,0.0,616.09375,46.3,0,0
2025-11-02T01:53:29.895881598Z,0.0,0.0,0.0,0.0,616.09375,46.85,0,0
2025-11-02T01:53:30.145322070Z,0.0,0.0,0.0,0.0,616.09375,46.85,0,0
2025-11-02T01:53:30.395859381Z,0.0,0.0,0.0,0.0,616.09375,47.4,0,0
2025-11-02T01:53:30.645356856Z,0.0,0.0,0.0,0.0,616.09375,47.4,0,0
2025-11-02T01:53:30.895828779Z,0.0,0.0,0.0,0.0,616.203125,47.4,0,0
2025-11-02T01:53:31.145327910Z,0.0,0.0,0.0,0.0,616.3125,46.3,0,0
2025-11-02T01:53:31.395880949Z,0.0,0.0,0.0,0.0,616.3125,46.85,0,0
2025-11-02T01:53:31.645403804Z,0.0,0.0,0.0,0.0,616.203125,46.85,0,0
2025-11-02T01:53:31.895827883Z,0.0,0.0,0.0,0.0,616.421875,47.4,0,0
2025-11-02T01:53:32.145286739Z,0.0,0.0,0.0,0.0,616.421875,46.85,0,0
2025-11-02T01:53:32.395842969Z,0.0,0.0,0.0,0.0,616.421875,46.3,0,0
2025-11-02T01:53:32.645357996Z,0.0,0.0,0.0,0.0,616.53125,47.4,0,0
2025-11-02T01:53:32.895815126Z,0.0,0.0,0.0,0.0,616.640625,47.4,0,0
2025-11-02T01:53:33.145298239Z,0.0,0.0,0.0,0.0,616.640625,47.4,0,0
2025-11-02T01:53:33.395847069Z,0.0,0.0,0.0,0.0,616.640625,47.4,0,0
2025-11-02T01:53:33.645350605Z,0.0,0.0,0.0,0.0,616.640625,47.4,0,0
2025-11-02T01:53:33.895814320Z,0.0,0.0,0.0,0.0,616.640625,47.4,0,0
2025-11-02T01:53:34.145286258Z,0.0,0.0,0.0,0.0,616.75,46.3,0,0
2025-11-02T01:53:34.395806353Z,0.0,0.0,0.0,0.0,616.640625,47.4,0,0
2025-11-02T01:53:34.645282489Z,0.0,0.0,0.0,0.0,616.640625,47.4,0,0
2025-11-02T01:53:34.895713986Z,0.0,0.0,0.0,0.0,616.640625,46.3,0,0
2025-11-02T01:53:35.146180164Z,0.0,0.0,0.0,0.0,616.640625,47.4,0,0
2025-11-02T01:53:35.395661209Z,0.0,0.0,0.0,0.0,616.3125,47.4,0,0
2025-11-02T01:53:35.646143866Z,0.0,0.0,0.0,0.0,616.203125,47.4,0,0
2025-11-02T01:53:35.895595422Z,0.0,0.0,0.0,0.0,616.421875,47.4,0,0
2025-11-02T01:53:36.146082717Z,0.0,0.0,0.0,0.0,616.421875,47.95,0,0
2025-11-02T01:53:36.395630783Z,0.0,0.0,0.0,0.0,616.3125,46.85,0,0
2025-11-02T01:53:36.646130707Z,0.0,0.0,0.0,0.0,616.3125,47.4,0,0
2025-11-02T01:53:36.895586175Z,0.0,0.0,0.0,0.0,616.3125,46.3,0,0
2025-11-02T01:53:37.146038095Z,0.0,0.0,0.0,0.0,616.3125,46.85,0,0
2025-11-02T01:53:37.395519356Z,0.0,0.0,0.0,0.0,616.203125,46.85,0,0
2025-11-02T01:53:37.645976811Z,0.0,0.0,0.0,0.0,616.203125,47.4,0,0
2025-11-02T01:53:37.895442883Z,0.0,0.0,0.0,0.0,616.203125,47.4,0,0
2025-11-02T01:53:38.145899831Z,0.0,0.0,0.0,0.0,616.3125,46.85,0,0
2025-11-02T01:53:38.395396107Z,0.0,0.0,0.0,0.0,616.203125,46.3,0,0
2025-11-02T01:53:38.645893545Z,0.0,0.0,0.0,0.0,616.3125,47.4,0,0
