ts_start,ts_end,mech,bytes_tx,bytes_rx,cpu_avg,mem_mb,energy_j
ts_start,ts_end,mech,bytes_tx,bytes_rx,cpu_avg,mem_mb,energy_j
2025-10-31T23:21:40Z,2025-10-31T23:21:40Z,ECDH+HKDF+AES-GCM,105,95,4.9197764,2358208,0.0
ts_start,ts_end,mech,bytes_tx,bytes_rx,cpu_avg,mem_mb,energy_j
2025-10-31T23:34:13Z,2025-10-31T23:34:13Z,ECDH+HKDF+AES-GCM,105,95,4.874192,2253136,0.0
ts_start,ts_end,mech,bytes_tx,bytes_rx,cpu_avg,mem_mb,energy_j
2025-10-31T23:46:54Z,2025-10-31T23:46:54Z,ECDH+HKDF+AES-GCM,105,95,4.863167,1763344,0.0
ts_start,ts_end,mech,bytes_tx,bytes_rx,cpu_avg,mem_mb,energy_j
2025-10-31T23:48:54Z,2025-10-31T23:48:54Z,ECDH+HKDF+AES-GCM,105,95,4.862364,1721936,0.0
