timestamp,duration_s,encrypted_goodput_mbps,frames,fps
2025-11-02T02:51:36.899062510Z,5.024922016,1.504480263758983,151,30.050217599237666
2025-11-02T02:51:40.243589101Z,5.028571145,1.6991657776376157,163,32.41477455520817
2025-11-02T02:51:41.929896257Z,5.030833395,1.5046842949566608,151,30.014907699005605
2025-11-02T02:51:45.273200263Z,5.029611162,1.5862617890380766,163,32.40807186676909
2025-11-02T02:51:46.961985836Z,5.032090265,1.4982910883853156,151,30.00741084679251
2025-11-02T02:51:50.302152125Z,5.028951992,1.6877361353820617,163,32.412319755547195
2025-11-02T02:51:51.992231206Z,5.030245258,1.5230493956165667,151,30.018417046336392
2025-11-02T02:51:55.339407017Z,5.037254799,1.586522881786032,163,32.35889517289435
2025-11-02T02:51:57.024399390Z,5.032168148,1.5016938579453845,151,30.00694642129832
2025-11-02T02:52:00.360023709Z,5.020616878,1.5609747149481656,163,32.46612995192978
2025-11-02T02:52:02.055053735Z,5.030654345,1.4937349069646721,151,30.015975983339
2025-11-02T02:52:05.361007270Z,5.000983301,1.6881959990371902,162,32.39362946235121
2025-11-02T02:52:07.085717651Z,5.03066399,1.479917564520146,151,30.015918435450903
2025-11-02T02:52:10.390316619Z,5.029309016,1.6098974976963316,163,32.41001884780587
2025-11-02T02:52:12.088173771Z,5.00245599,1.5219884023407473,150,29.985271294710582
2025-11-02T02:52:15.390900079Z,5.000583867,1.57260196192206,162,32.39621698359569
2025-11-02T02:52:17.120976147Z,5.032802431,1.4914934776226663,151,30.00316465234198
2025-11-02T02:52:20.419112770Z,5.028212599,1.6510137223813914,163,32.417085950665076
2025-11-02T02:52:22.147385451Z,5.02640936,1.5386013048487561,151,30.041325563662408
2025-11-02T02:52:25.420353964Z,5.001241175,1.6451900062587963,162,32.39195918201246
2025-11-02T02:52:27.177593017Z,5.030207362,1.495103374229446,151,30.018643195648046
2025-11-02T02:52:30.447870738Z,5.027516885,1.6229228437489376,163,32.421571867082854
2025-11-02T02:52:32.209086396Z,5.031493342,1.486025617402079,151,30.01097084627723
2025-11-02T02:52:35.448207217Z,5.000336516,1.6241530892998004,162,32.397819523073075
2025-11-02T02:52:37.240147288Z,5.031059874,1.504238110762742,151,30.013556543095913
2025-11-02T02:52:40.478460451Z,5.030253067,1.6050755086195345,163,32.40393630875749
2025-11-02T02:52:42.269333080Z,5.029187051,1.4983097513745667,151,30.02473331549187
2025-11-02T02:52:45.538366271Z,5.059906042,1.5958082883310585,163,32.21403691037155
2025-11-02T02:52:47.300947131Z,5.031614125,1.5450660179550235,151,30.010250438272628
2025-11-02T02:52:50.539237589Z,5.000871208,1.6750345393018167,163,32.59432071340798
2025-11-02T02:52:52.332465770Z,5.03151825,1.5336969114640497,151,30.010822280133834
2025-11-02T02:52:55.568864900Z,5.029626977,1.6144433845953583,163,32.40796996385284
2025-11-02T02:52:57.362981290Z,5.03051565,1.4099007921782334,151,30.01680354577567
2025-11-02T02:53:00.597351814Z,5.028487155,1.6832020723338212,163,32.41531597389554
2025-11-02T02:53:02.394028474Z,5.031046961,1.5210305249225837,151,30.013633577768545
2025-11-02T02:53:05.624974185Z,5.027622464,1.5994311541050508,163,32.42089102098498
2025-11-02T02:53:07.424651151Z,5.030622882,1.4910471677053847,151,30.01616371211027
2025-11-02T02:53:10.653886775Z,5.02891259,1.609098558621,163,32.4125737091008
2025-11-02T02:53:12.456789345Z,5.032138323,1.594129470435068,151,30.00712426958459
2025-11-02T02:53:15.654695123Z,5.000808107,1.632053025305176,162,32.39476431283909
2025-11-02T02:53:17.493776783Z,5.036987326,1.4810074985684012,151,29.978237034777877
2025-11-02T02:53:20.655174020Z,5.00047923,1.6272552340948332,162,32.39689488721264
2025-11-02T02:53:22.519405490Z,5.025628838,1.54945465552902,151,30.045991231635
2025-11-02T02:53:25.685298726Z,5.030124613,1.5958539037490045,163,32.404763806196385
2025-11-02T02:53:27.526526287Z,5.00712076,1.4702197835548105,150,29.95733619973647
2025-11-02T02:53:30.712574290Z,5.027275546,1.6346667145664349,163,32.42312829454763
2025-11-02T02:53:32.547782382Z,5.021256262,1.5227042001147721,151,30.072155676009196
2025-11-02T02:53:35.713004873Z,5.00043075,1.6212491293875033,162,32.39720898044634
2025-11-02T02:53:37.577907229Z,5.030124568,1.5162646365699308,151,30.019137291472344
2025-11-02T02:53:40.742280856Z,5.029275908,1.661330209923333,163,32.41023220474306
2025-11-02T02:53:45.771772055Z,5.029491273,1.5592972677179153,163,32.40884438452827
2025-11-02T02:53:50.773366992Z,5.0015949,1.6238420268702691,162,32.389668343591765
2025-11-02T02:53:55.775220737Z,5.001853764,1.5654867913887298,162,32.38799206125691
2025-11-02T02:54:00.799968445Z,5.02474769,1.5071451279178558,163,32.43943976020814
2025-11-02T02:54:05.829593767Z,5.029625321,1.6271828372243078,163,32.4079806341503
timestamp,duration_s,encrypted_goodput_mbps,frames,fps
2025-11-02T02:58:41.255482227Z,5.021267159,1.6903223292525074,160,31.864466664200453
2025-11-02T02:58:46.284803686Z,5.029321867,1.5527755444012428,163,32.40993603323102
2025-11-02T02:58:51.314035226Z,5.029231614,1.6887716955324141,163,32.4105176516931
2025-11-02T02:58:56.344750943Z,5.030715531,1.609571431758223,163,32.40095747723566
2025-11-02T02:59:01.347123980Z,5.002373185,1.6445570323838206,162,32.38462905681836
2025-11-02T02:59:06.374356239Z,5.027232167,1.6376279683364778,163,32.4234080673601
2025-11-02T02:59:11.376273104Z,5.001916013,1.5582892595042062,162,32.387588991690656
2025-11-02T02:59:16.402787857Z,5.026515641,1.7039143238985497,163,32.428029999638476
2025-11-02T02:59:21.431179768Z,5.028392004,1.5898330905069986,163,32.41592936078498
2025-11-02T02:59:26.432127482Z,5.000947604,1.6647996858317013,162,32.39386068960702
2025-11-02T02:59:31.462425873Z,5.030298501,1.6163987084232876,163,32.40364363418917
2025-11-02T02:59:36.492301343Z,5.029875378,1.6516608018434291,163,32.406369492361605
2025-11-02T02:59:41.520847983Z,5.028546492,1.6186657541994143,163,32.41493347219111
timestamp,duration_s,encrypted_goodput_mbps,frames,fps
2025-11-02T03:02:03.603832922Z,5.032694726,1.6680177235133178,160,31.792113114551746
2025-11-02T03:02:03.603848996Z,5.03446873,1.667429961373501,160,31.780910475532934
2025-11-02T03:02:08.629665990Z,5.025816494,1.6471990192803885,163,32.43254109946021
2025-11-02T03:02:08.629700120Z,5.025867939,1.6471821584805075,163,32.43220911857708
2025-11-02T03:02:13.659013274Z,5.029313025,1.6102366187477462,163,32.40999301291253
2025-11-02T03:02:13.659034478Z,5.029368951,1.6102187131031183,163,32.40963261754546
2025-11-02T03:02:18.687626673Z,5.028592046,1.6262142415201204,163,32.414639825407704
2025-11-02T03:02:18.687666636Z,5.028653602,1.6261943349503356,163,32.41424303618199
2025-11-02T03:02:23.717185929Z,5.029519034,1.6514565197686852,163,32.40866550024076
2025-11-02T03:02:23.717211911Z,5.029585479,1.6514347026569347,163,32.408237354862145
timestamp,duration_s,encrypted_goodput_mbps,frames,fps
2025-11-02T03:07:45.288849867Z,5.002881349,1.6696858104919252,158,31.581800362221625
2025-11-02T03:07:45.324404514Z,5.032949271,1.6726812742794284,159,31.591814548213833
2025-11-02T03:07:50.316620241Z,5.027770003,1.598109697779666,163,32.41993963581074
2025-11-02T03:07:50.348050720Z,5.023646391,1.5987701710830866,163,32.44655123259053
2025-11-02T03:07:55.318136114Z,5.001516151,1.6390981759322925,162,32.39017831975007
2025-11-02T03:07:55.348106241Z,5.00005528,1.634687526894703,162,32.39964178956038
2025-11-02T03:08:00.346058865Z,5.027922714,1.6494350593154326,163,32.41895495850297
2025-11-02T03:08:00.376413307Z,5.028307362,1.6435813097775387,163,32.41647502136128
2025-11-02T03:08:05.376376295Z,5.030317319,1.581075605302187,163,32.4035224148451
2025-11-02T03:08:05.407133071Z,5.030719672,1.581520044593731,163,32.400930806625155
2025-11-02T03:08:10.405757495Z,5.029381274,1.6696829177401513,163,32.40955320739916
2025-11-02T03:08:10.436724401Z,5.029591237,1.6833813328039247,163,32.408200253113336
2025-11-02T03:08:15.435543612Z,5.029785765,1.5931620896779886,163,32.406946859296305
2025-11-02T03:08:15.466407204Z,5.02968297,1.583151870106835,163,32.40760918177712
2025-11-02T03:08:20.465307684Z,5.029764127,1.6788413505657815,163,32.407086273689984
2025-11-02T03:08:20.507419857Z,5.041011819,1.6797961012675815,163,32.3347783842996
2025-11-02T03:08:25.504656973Z,5.039349586,1.5754429940832448,163,32.34544403365788
2025-11-02T03:08:25.526030968Z,5.018611907,1.5739507549851273,163,32.4791004007794
2025-11-02T03:08:30.525400631Z,5.02074375,1.6948883320324803,163,32.465309547016815
2025-11-02T03:08:30.556269390Z,5.030238479,1.6997858124809593,163,32.40403028215951
2025-11-02T03:08:35.526079801Z,5.000679393,1.609400516910923,162,32.39559813147973
2025-11-02T03:08:35.587173025Z,5.030903542,1.6041794346928866,163,32.39974661394532
2025-11-02T03:08:40.533594557Z,5.007514404,1.6231430095353152,162,32.35137973254645
2025-11-02T03:08:40.589262870Z,5.002088956,1.6247515930822245,162,32.38646921816159
2025-11-02T03:08:45.553105419Z,5.019498158,1.6407122267540437,163,32.47336583642591
2025-11-02T03:08:45.614859681Z,5.025597755,1.6414222550527227,163,32.433952724893324
2025-11-02T03:08:50.584050886Z,5.030958153,1.590214777522917,163,32.39939491502266
2025-11-02T03:08:50.644838223Z,5.029978561,1.5856003963592242,163,32.40570472085557
2025-11-02T03:08:55.614131395Z,5.030080639,1.6732582644387302,163,32.4050470953096
2025-11-02T03:08:55.676108900Z,5.031270733,1.685899338384898,163,32.39738202336964
2025-11-02T03:09:00.642425241Z,5.028293623,1.592731172930551,163,32.41656359414237
2025-11-02T03:09:00.707322323Z,5.031213015,1.570015019529043,163,32.39775368564871
2025-11-02T03:09:05.643362035Z,5.000937016,1.6670747848506797,162,32.39392927399348
2025-11-02T03:09:05.735905063Z,5.028582888,1.6967722696510117,163,32.414698858594214
2025-11-02T03:09:10.671631777Z,5.028269446,1.6165863996143535,163,32.41671945994598
2025-11-02T03:09:10.764915177Z,5.029010022,1.596420759727808,163,32.41194574815664
2025-11-02T03:09:15.672621447Z,5.000989855,1.5709721930639668,162,32.393587009186206
2025-11-02T03:09:15.800439040Z,5.035523769,1.6573386171618327,163,32.370018984613
2025-11-02T03:09:20.703718066Z,5.031095916,1.7036876543619448,163,32.39850774492768
2025-11-02T03:09:20.824305470Z,5.023866949,1.6218677928208007,163,32.4451267628505
2025-11-02T03:09:25.712176874Z,5.008459641,1.6046418611841622,162,32.34527411858204
2025-11-02T03:09:25.836367356Z,5.01206159,1.602160678955264,162,32.322028987676504
2025-11-02T03:09:30.737367862Z,5.025190617,1.650007060816734,163,32.43658050474307
2025-11-02T03:09:30.839643384Z,5.00327588,1.6643815371620083,162,32.378786196375
2025-11-02T03:09:35.748411988Z,5.011044793,1.6309684581979351,162,32.32858748864111
2025-11-02T03:09:35.843524024Z,5.003880862,1.6209898324313863,162,32.37487151827397
2025-11-02T03:09:40.758517205Z,5.010104847,1.600116613288113,163,32.53424927775768
2025-11-02T03:09:40.850906703Z,5.007382679,1.6436291227583248,163,32.55193590128245
2025-11-02T03:09:45.788249197Z,5.029732195,1.6449989143010426,163,32.40729201487834
2025-11-02T03:09:45.891708649Z,5.040801779,1.5812770169235413,163,32.33612570902086
2025-11-02T03:09:50.788802237Z,5.000553059,1.6328017928546492,162,32.3964165740492
2025-11-02T03:09:50.911827373Z,5.020118965,1.639819306553027,163,32.46935005652799
2025-11-02T03:09:55.817372892Z,5.028570414,1.6562989705407754,163,32.41477926732279
2025-11-02T03:09:55.940558103Z,5.028730526,1.6661159226331546,163,32.41374719867024
2025-11-02T03:10:00.847285600Z,5.029912449,1.5532675924713695,163,32.40613065390554
2025-11-02T03:10:00.970722646Z,5.030164581,1.5417769886285158,163,32.404506328815884
2025-11-02T03:10:05.878510086Z,5.031224837,1.656719441099388,163,32.39767755980332
2025-11-02T03:10:05.971496033Z,5.000773461,1.6817718430137065,162,32.39498874792161
2025-11-02T03:10:10.907057584Z,5.028547684,1.6593976082896382,163,32.41492578834219
2025-11-02T03:10:11.003452739Z,5.03195678,1.6532097479581291,163,32.392965028606625
2025-11-02T03:10:15.916764044Z,5.00970646,1.6274757942604086,162,32.33722400573546
2025-11-02T03:10:16.007692010Z,5.00423929,1.641274032681199,162,32.372552672236424
2025-11-02T03:10:20.921492365Z,5.004728099,1.6394193326185729,162,32.369390863085926
2025-11-02T03:10:21.030170163Z,5.022477967,1.610444894560948,163,32.454099564196255
2025-11-02T03:10:25.936109357Z,5.014616955,1.606548231359378,163,32.50497524790505
2025-11-02T03:10:26.034041758Z,5.003871558,1.614514662568403,162,32.374931714824
2025-11-02T03:10:30.965085079Z,5.028975814,1.630472745001752,163,32.412166220054125
2025-11-02T03:10:31.057641716Z,5.023599736,1.6364886599317234,163,32.446852569067815
2025-11-02T03:10:35.965559380Z,5.000474394,1.6399388045741485,162,32.3969262185167
2025-11-02T03:10:36.097834795Z,5.040193375,1.6243837073017064,163,32.340029017239836
2025-11-02T03:10:40.993862644Z,5.028303134,1.650694434843514,163,32.416502278440404
2025-11-02T03:10:41.099581407Z,5.001746538,1.6595019233659538,162,32.388686385691464
2025-11-02T03:10:45.994128043Z,5.000265325,1.5991567407475522,162,32.398280785230135
2025-11-02T03:10:46.117462137Z,5.017880564,1.5829376364566654,163,32.48383414492127
2025-11-02T03:10:50.995700417Z,5.0015718,1.5755591072390485,162,32.38981793683338
2025-11-02T03:10:51.122051293Z,5.004589137,1.5726190071854445,162,32.37028966120301
2025-11-02T03:10:56.022295269Z,5.026595537,1.7001328109841114,163,32.42751456730146
2025-11-02T03:10:56.148416239Z,5.026365075,1.7188007379269004,163,32.42900138923952
2025-11-02T03:11:01.052126523Z,5.029831347,1.619219301429989,163,32.406653176794876
2025-11-02T03:11:01.175551862Z,5.027135512,1.6204313531144772,163,32.424031461040116
2025-11-02T03:11:06.083764956Z,5.031638155,1.6208446928751779,163,32.39501629067363
2025-11-02T03:11:06.183660422Z,5.008108838,1.626961446639391,162,32.347539807999674
2025-11-02T03:11:11.090733986Z,5.006968882,1.6144234546892475,162,32.354904497686874
2025-11-02T03:11:11.208275655Z,5.024615159,1.591491437045995,163,32.44029539417309
2025-11-02T03:11:16.111017445Z,5.020282904,1.5976422351834856,163,32.468289759154175
2025-11-02T03:11:16.235641678Z,5.02736606,1.6774652769167955,163,32.4225445401523
2025-11-02T03:11:21.111066838Z,5.000050188,1.6968725674719167,162,32.399674785024374
2025-11-02T03:11:21.266568805Z,5.030927145,1.6215524027430537,163,32.39959460792391
2025-11-02T03:11:26.120142821Z,5.009076113,1.6278898176127594,162,32.34129335339169
2025-11-02T03:11:26.300318684Z,5.03374975,1.6411145587839364,163,32.38142698690971
2025-11-02T03:11:31.138365376Z,5.018222314,1.635259557374803,163,32.48162193716633
2025-11-02T03:11:31.324103061Z,5.02378434,1.6347548867911794,163,32.445660276889996
2025-11-02T03:11:36.168626080Z,5.030260945,1.6092509093482028,163,32.40388556025496
2025-11-02T03:11:36.353836025Z,5.029733001,1.5866989357910848,163,32.407286821704595
2025-11-02T03:11:41.199026846Z,5.030400415,1.6530692020468116,163,32.40298714868804
2025-11-02T03:11:41.354799375Z,5.000963665,1.6942638594435782,162,32.39375665409879
2025-11-02T03:11:46.210502063Z,5.011475383,1.6279038359989488,162,32.325809790374066
2025-11-02T03:11:46.372960878Z,5.018161132,1.6163913008443427,162,32.28274177306748
2025-11-02T03:11:51.240628083Z,5.03012589,1.5830617710444619,163,32.4047555795865
2025-11-02T03:11:51.413380113Z,5.040419235,1.6158132132038814,163,32.33857986814861
2025-11-02T03:11:56.243528246Z,5.002899738,1.6705143891892242,162,32.38122058883444
2025-11-02T03:11:56.426310696Z,5.012930528,1.6367288463647347,163,32.51591042196865
2025-11-02T03:12:01.256535870Z,5.013008086,1.6044610066483742,163,32.51540735695514
2025-11-02T03:12:01.443153140Z,5.016842554,1.580852481343388,163,32.4905552138641
2025-11-02T03:12:06.270478332Z,5.013942796,1.6533447502858187,162,32.3099019257339
2025-11-02T03:12:06.459252495Z,5.016099485,1.6798199527735247,162,32.29601017372964
