ts,duration_s,bytes_encrypted,mbps,fps
ts,duration_s,bytes_encrypted,mbps,fps
2025-10-31T22:40:02Z,8.080088471,85852,0.08106331776535755,14.23251724243164
2025-10-31T22:40:03Z,8.143736214,84428,0.07909570061675562,14.2440767288208
2025-10-31T22:40:03Z,8.21188599,83968,0.07801192086447853,14.247639656066895
2025-10-31T22:40:03Z,8.280076452,85423,0.07871011491512842,14.251076698303223
2025-10-31T22:40:03Z,8.343853104,87710,0.08019966147476144,14.261996269226074
2025-10-31T22:40:03Z,8.411979343,86193,0.07817427694698884,14.265369415283203
2025-10-31T22:40:03Z,8.480090471,83814,0.07540604377146243,14.268715858459473
2025-10-31T22:40:03Z,8.543781955,85185,0.07606818345407215,14.279390335083008
2025-10-31T22:40:03Z,8.611918324,84224,0.07461498133455824,14.28253173828125
2025-10-31T22:40:03Z,8.680094157,84986,0.07469869703082906,14.28555965423584
2025-10-31T22:40:03Z,8.743812511,86438,0.0754212883296106,14.295823097229004
2025-10-31T22:40:03Z,8.811926936,84667,0.07330495945652535,14.298802375793457
2025-10-31T22:40:03Z,8.88010325,85078,0.07309527937410948,14.3016357421875
2025-10-31T22:40:03Z,8.943824678,86149,0.07348810303598577,14.31155014038086
2025-10-31T22:40:03Z,9.011979159,85804,0.0726402665618254,14.31428050994873
2025-10-31T22:40:03Z,9.080109879,84789,0.07124239040391421,14.317008018493652
2025-10-31T22:40:04Z,9.143770067,83655,0.06980020219615161,14.32669448852539
2025-10-31T22:40:04Z,9.211932602,84132,0.06967877951731513,14.329241752624512
2025-10-31T22:40:04Z,9.280098657,84132,0.069166960872658,14.331744194030762
2025-10-31T22:40:04Z,9.343808215,82943,0.06772451403589397,14.341048240661621
2025-10-31T22:40:04Z,9.411952843,82095,0.06654677881315525,14.343462944030762
2025-10-31T22:40:04Z,9.480118268,82620,0.06649079245135373,14.345813751220703
2025-10-31T22:40:04Z,9.543761307,82095,0.0656277042033286,14.354927062988281
2025-10-31T22:40:04Z,9.611890398,80998,0.0642917961664202,14.357216835021973
2025-10-31T22:40:04Z,9.675786087,82327,0.0649151560324505,14.365757942199707
2025-10-31T22:40:04Z,9.743915401,80940,0.06337526219654983,14.367940902709961
2025-10-31T22:40:04Z,9.812143919,83768,0.06513348421808345,14.36994743347168
2025-10-31T22:40:04Z,9.880305214,83703,0.06463395579565127,14.372025489807129
2025-10-31T22:40:04Z,9.943769065,81949,0.06287568107771681,14.380864143371582
2025-10-31T22:40:04Z,10.011936286,82022,0.06250321420015752,14.382832527160645
2025-10-31T22:40:04Z,10.075772587,81198,0.061483282974024264,14.39095687866211
2025-10-31T22:40:05Z,10.143964419,82233,0.06184840310689198,14.392794609069824
2025-10-31T22:40:05Z,10.21214577,82973,0.06198831927184744,14.394623756408691
2025-10-31T22:40:05Z,10.27581279,82672,0.06138077031739112,14.402752876281738
2025-10-31T22:40:05Z,10.344017178,83514,0.06159708012066611,14.404461860656738
2025-10-31T22:40:05Z,10.412244344,84231,0.061718829248569425,14.406115531921387
2025-10-31T22:40:05Z,10.480400084,83835,0.061029186424267405,14.407846450805664
2025-10-31T22:40:05Z,10.543891954,84584,0.06120365324745531,14.415928840637207
2025-10-31T22:40:05Z,10.612049545,84276,0.06058913038326048,14.417573928833008
2025-10-31T22:40:05Z,10.680223896,84799,0.06057597978800545,14.419174194335938
2025-10-31T22:40:05Z,10.743868471,83947,0.05961212057310597,14.426833152770996
2025-10-31T22:40:05Z,10.811982488,82112,0.057941718315332146,14.428436279296875
2025-10-31T22:40:05Z,10.875768195,78866,0.05532481184898613,14.435761451721191
2025-10-31T22:40:05Z,10.943901008,77828,0.05425675151338367,14.437265396118164
2025-10-31T22:40:05Z,11.012087285,78738,0.05455126272199381,14.438679695129395
2025-10-31T22:40:05Z,11.075836009,81982,0.05647185656709713,14.44586181640625
2025-10-31T22:40:06Z,11.144061453,84599,0.05791776639704956,14.44715690612793
2025-10-31T22:40:06Z,11.212214378,83981,0.05714519545631419,14.448528289794922
2025-10-31T22:40:06Z,11.275879916,82636,0.05591250094724537,14.455635070800781
2025-10-31T22:40:06Z,11.344110064,83526,0.056174772989860115,14.456840515136719
2025-10-31T22:40:06Z,11.412357452,86611,0.05790122615115699,14.458011627197266
2025-10-31T22:40:06Z,11.480518728,86441,0.057444485593437136,14.459277153015137
2025-10-31T22:40:06Z,11.543908227,83814,0.05539285835160924,14.46650505065918
2025-10-31T22:40:06Z,11.612048003,84090,0.05524915036237062,14.467731475830078
2025-10-31T22:40:06Z,11.675844376,81157,0.05303074895768517,14.47432804107666
2025-10-31T22:40:06Z,11.744043042,82926,0.0538720071644674,14.475423812866211
2025-10-31T22:40:06Z,11.812201207,82845,0.05350884046631752,14.476555824279785
2025-10-31T22:40:06Z,11.880402669,83727,0.053768069459865946,14.47762393951416
2025-10-31T22:40:06Z,11.943851853,80707,0.05155334744703265,14.484439849853516
2025-10-31T22:40:06Z,12.012012241,81331,0.05165714737645294,14.485499382019043
2025-10-31T22:40:06Z,12.075906338,81321,0.051377509506134206,14.491665840148926
2025-10-31T22:40:07Z,12.144053391,80846,0.050790787096716375,14.492690086364746
2025-10-31T22:40:07Z,12.212199186,79963,0.049955725877917544,14.493703842163086
2025-10-31T22:40:07Z,12.275899429,81883,0.05088977113371753,14.499955177307129
2025-10-31T22:40:07Z,12.344067779,82388,0.05092086076438782,14.500892639160156
2025-10-31T22:40:07Z,12.412248926,82540,0.05073457907295719,14.50180435180664
2025-10-31T22:40:07Z,12.475968354,82859,0.05067053582755855,14.507891654968262
2025-10-31T22:40:07Z,12.544161704,84298,0.051270281376413644,14.50874137878418
2025-10-31T22:40:07Z,12.612320814,84559,0.05115109119741495,14.509621620178223
2025-10-31T22:40:07Z,12.680481645,84705,0.05096398400800108,14.510489463806152
2025-10-31T22:40:07Z,12.743972997,84097,0.0503460884643721,14.516666412353516
2025-10-31T22:40:07Z,12.812152921,85059,0.05065102433876841,14.51746654510498
2025-10-31T22:40:07Z,12.880292178,83753,0.04960948644217792,14.518304824829102
2025-10-31T22:40:07Z,12.943921828,81686,0.048147287194794657,14.524190902709961
2025-10-31T22:40:07Z,13.012083252,81761,0.04793905127940625,14.524961471557617
2025-10-31T22:40:07Z,13.075953348,81790,0.047721811335949826,14.530488967895508
2025-10-31T22:40:08Z,13.144113143,81516,0.04731530517451321,14.531219482421875
2025-10-31T22:40:08Z,13.212254604,80721,0.04661220771287456,14.531963348388672
2025-10-31T22:40:08Z,13.27594542,80922,0.0465040978044193,14.53757095336914
2025-10-31T22:40:08Z,13.344104326,80677,0.046126487590356105,14.538254737854004
2025-10-31T22:40:08Z,13.412259898,80075,0.04554965171685519,14.538936614990234
2025-10-31T22:40:08Z,13.47592114,79744,0.0451470761203935,14.544459342956543
2025-10-31T22:40:08Z,13.54408599,79716,0.044904086913075264,14.545093536376953
2025-10-31T22:40:08Z,13.6122741,80396,0.04506027414878275,14.545696258544922
2025-10-31T22:40:08Z,13.675944583,81048,0.04521422006472531,14.551097869873047
2025-10-31T22:40:08Z,13.74410297,80893,0.04490395722176449,14.551695823669434
2025-10-31T22:40:08Z,13.812266061,80775,0.044617178712028194,14.552282333374023
2025-10-31T22:40:08Z,13.875972636,81124,0.04460422474078487,14.557538032531738
2025-10-31T22:40:08Z,13.944151264,81415,0.04454535410594344,14.558074951171875
2025-10-31T22:40:08Z,14.012318466,81490,0.04436948545382586,14.558618545532227
2025-10-31T22:40:08Z,14.075985449,81632,0.04424576429348652,14.563811302185059
2025-10-31T22:40:09Z,14.144145707,81566,0.043996944547026184,14.564329147338867
2025-10-31T22:40:09Z,14.212300353,81335,0.0436619539966472,14.564848899841309
2025-10-31T22:40:09Z,14.27599078,81458,0.043532895846165744,14.569917678833008
2025-10-31T22:40:09Z,14.344171241,81614,0.04340894951767381,14.570378303527832
2025-10-31T22:40:09Z,14.412331925,81783,0.043293117046998536,14.570855140686035
2025-10-31T22:40:09Z,14.476008759,81377,0.042888702894955964,14.575840950012207
2025-10-31T22:40:09Z,14.544171628,81591,0.04279995761331776,14.576286315917969
2025-10-31T22:40:09Z,14.61235257,82116,0.04287436662419137,14.576708793640137
2025-10-31T22:40:09Z,14.676027646,82099,0.04267950951917236,14.581603050231934
2025-10-31T22:40:09Z,14.744251274,81330,0.04208410760882442,14.581954002380371
2025-10-31T22:40:09Z,14.812150843,80570,0.041499733826523284,14.582622528076172
2025-10-31T22:40:09Z,14.876050125,81848,0.041976914459593485,14.58720588684082
2025-10-31T22:40:09Z,14.944243771,82536,0.042136605684471744,14.587556838989258
2025-10-31T22:40:09Z,15.012396177,82110,0.041728820474422355,14.587944984436035
2025-10-31T22:40:09Z,15.076059122,82201,0.04159866015304429,14.592672348022461
2025-10-31T22:40:10Z,15.144219398,82194,0.04140790869580101,14.593027114868164
2025-10-31T22:40:10Z,15.212358433,80976,0.0406115760605744,14.593398094177246
2025-10-31T22:40:10Z,15.276019915,80604,0.04025654065775516,14.598043441772461
2025-10-31T22:40:10Z,15.344184098,80337,0.039944950121976255,14.59836483001709
2025-10-31T22:40:10Z,15.412349041,79810,0.03950740902112058,14.59868335723877
2025-10-31T22:40:10Z,15.476014745,79572,0.039227552547839405,14.603242874145508
2025-10-31T22:40:10Z,15.544173873,79458,0.03899959146217809,14.60354232788086
2025-10-31T22:40:10Z,15.612336797,79565,0.03888160906159487,14.603835105895996
2025-10-31T22:40:10Z,15.676021817,79854,0.03886430358483836,14.608298301696777
2025-10-31T22:40:10Z,15.744197666,80557,0.039036675497358196,14.608555793762207
2025-10-31T22:40:10Z,15.81237422,81088,0.0391245701083591,14.60881233215332
2025-10-31T22:40:10Z,15.876069592,81095,0.0389709648176074,14.613187789916992
2025-10-31T22:40:10Z,15.944218423,80408,0.03847566178495208,14.613447189331055
2025-10-31T22:40:10Z,16.012395754,80449,0.03833137589615256,14.613677978515625
2025-10-31T22:40:10Z,16.076081107,81265,0.03856678393542465,14.61799144744873
2025-10-31T22:40:11Z,16.144272254,82668,0.03906690727128362,14.61818790435791
2025-10-31T22:40:11Z,16.21245303,83723,0.039399083973157625,14.618391990661621
2025-10-31T22:40:11Z,16.276132068,83689,0.03922900086201127,14.622638702392578
2025-10-31T22:40:11Z,16.344310620999998,84199,0.0393034252121559,14.622825622558594
2025-10-31T22:40:11Z,16.412524638,84335,0.03920329150965864,14.622978210449219
2025-10-31T22:40:11Z,16.47618675,83908,0.038854089604691146,14.62717056274414
2025-10-31T22:40:11Z,16.54434797,83812,0.038649744046281985,14.627351760864258
2025-10-31T22:40:11Z,16.612525227,84365,0.0387450950914307,14.627516746520996
2025-10-31T22:40:11Z,16.676184302,84293,0.03856425076481841,14.631645202636719
2025-10-31T22:40:11Z,16.744298225,81026,0.036918795459943046,14.631845474243164
2025-10-31T22:40:11Z,16.812480204,80086,0.03634250765002046,14.631986618041992
2025-10-31T22:40:11Z,16.876084668,79219,0.035813579823827754,14.636096000671387
2025-10-31T22:40:11Z,16.944229906,78637,0.03540749276197328,14.636251449584961
2025-10-31T22:40:11Z,17.012389885,78260,0.03509656315495528,14.636391639709473
2025-10-31T22:40:11Z,17.076029071,77330,0.03455025033328853,14.640406608581543
2025-10-31T22:40:12Z,17.144181587,76919,0.034230003629581764,14.640535354614258
2025-10-31T22:40:12Z,17.212342381,76706,0.03400004043377985,14.640656471252441
2025-10-31T22:40:12Z,17.276001882,76270,0.03368220985809901,14.644593238830566
2025-10-31T22:40:12Z,17.344189676,76453,0.033630288355574384,14.644673347473145
2025-10-31T22:40:12Z,17.412343618,76410,0.03347981460291054,14.644783020019531
2025-10-31T22:40:12Z,17.476027785,76301,0.03331022582995431,14.648636817932129
2025-10-31T22:40:12Z,17.544201264,76094,0.033090771060190996,14.648715019226074
2025-10-31T22:40:12Z,17.612357132,75992,0.032918532418659455,14.648804664611816
2025-10-31T22:40:12Z,17.6760233,76126,0.032857802811673,14.652616500854492
2025-10-31T22:40:12Z,17.744178057,76028,0.032689460484367085,14.652692794799805
2025-10-31T22:40:12Z,17.81234485,76335,0.032695854276758446,14.652758598327637
2025-10-31T22:40:12Z,17.876063241,77279,0.032982204864223034,14.656471252441406
2025-10-31T22:40:12Z,17.944246553,78038,0.03317958704318788,14.656508445739746
2025-10-31T22:40:12Z,18.012427088,78781,0.03336870304206981,14.656548500061035
2025-10-31T22:40:12Z,18.076120774,79209,0.033431769956693766,14.660225868225098
2025-10-31T22:40:13Z,18.144304643,80203,0.03372409919417399,14.660247802734375
2025-10-31T22:40:13Z,18.212483529,80801,0.03384836046868231,14.660273551940918
2025-10-31T22:40:13Z,18.276182197,81468,0.03400882673263683,14.663893699645996
2025-10-31T22:40:13Z,18.344367898,82251,0.034208065008239384,14.663901329040527
2025-10-31T22:40:13Z,18.412547118,83044,0.03440998333325351,14.663912773132324
2025-10-31T22:40:13Z,18.476236767,83004,0.034274851078058555,14.667489051818848
2025-10-31T22:40:13Z,18.544417968,82792,0.034061615367018884,14.667486190795898
2025-10-31T22:40:13Z,18.612557076999998,82169,0.033681547175103466,14.66751766204834
2025-10-31T22:40:13Z,18.676232892,82331,0.03363288971521697,14.671052932739258
2025-10-31T22:40:13Z,18.744401834,82556,0.03360215495270709,14.67104721069336
2025-10-31T22:40:13Z,18.812565295,82781,0.03357165271124744,14.671045303344727
2025-10-31T22:40:13Z,18.876278722,82341,0.033280498998220734,14.674503326416016
2025-10-31T22:40:13Z,18.944439923,82069,0.03305121620539324,14.674489974975586
2025-10-31T22:40:13Z,19.012598698,82033,0.03291828389813265,14.674480438232422
2025-10-31T22:40:13Z,19.076240161,82037,0.03281006287810051,14.67794418334961
2025-10-31T22:40:14Z,19.144406492,82217,0.032764971347526546,14.677915573120117
2025-10-31T22:40:14Z,19.212679491,82614,0.03280618927203482,14.677807807922363
2025-10-31T22:40:14Z,19.276344899,82800,0.032771454884077705,14.681206703186035
2025-10-31T22:40:14Z,19.344347338,79897,0.03151131047289724,14.681291580200195
2025-10-31T22:40:14Z,19.41253804,75988,0.029864329457902506,14.681233406066895
2025-10-31T22:40:14Z,19.476115984,75105,0.029420941872612915,14.684652328491211
2025-10-31T22:40:14Z,19.544282999,75173,0.029344871598871194,14.684600830078125
2025-10-31T22:40:14Z,19.612472682,75604,0.029410505931259455,14.68453311920166
2025-10-31T22:40:14Z,19.67623348,76449,0.02964284720001865,14.68777084350586
2025-10-31T22:40:14Z,19.74439394,76567,0.029586112030046883,14.687713623046875
2025-10-31T22:40:14Z,19.812569493,77219,0.02973537665151112,14.68764591217041
2025-10-31T22:40:14Z,19.876199827,77628,0.029797176715206455,14.690937042236328
2025-10-31T22:40:14Z,19.944392861,78666,0.030092365026007623,14.690845489501953
2025-10-31T22:40:14Z,20.012593637,80194,0.030572332409122938,14.690749168395996
2025-10-31T22:40:14Z,20.076309249,82479,0.03134365105350787,14.693936347961426
2025-10-31T22:40:15Z,20.144517728,84445,0.03198211195177471,14.69382381439209
2025-10-31T22:40:15Z,20.212650095,82477,0.03113147310206313,14.693768501281738
2025-10-31T22:40:15Z,20.276325281,81541,0.030681519005596403,14.696943283081055
2025-10-31T22:40:15Z,20.344514278,81762,0.030661560514060385,14.696836471557617
ts,duration_s,bytes_encrypted,mbps,fps
2025-10-31T22:45:40Z,5.005198138,6272833,9.561643009155242,13.78566837310791
2025-10-31T22:45:40Z,5.073410081,93154,0.1400849934890297,13.797426223754883
2025-10-31T22:45:40Z,5.136897063,93457,0.13880370113755405,13.821573257446289
2025-10-31T22:45:40Z,5.205052431,93325,0.13679271324690834,13.832714080810547
2025-10-31T22:45:40Z,5.273212835,93400,0.13513307190809604,13.843552589416504
2025-10-31T22:45:40Z,5.336863004,93943,0.1342976594887349,13.865823745727539
2025-10-31T22:45:40Z,5.405082706,94391,0.13323499719991497,13.875828742980957
2025-10-31T22:45:40Z,5.473239888,94505,0.13173475764448006,13.8857421875
2025-10-31T22:45:40Z,5.536963262,94489,0.13019661243027428,13.906538963317871
2025-10-31T22:45:40Z,5.605116815,94371,0.12845291455510793,13.91585636138916
2025-10-31T22:45:40Z,5.673311701,94231,0.12672060235073954,13.924847602844238
2025-10-31T22:45:40Z,5.736934815,94234,0.12531924929284952,13.94472885131836
2025-10-31T22:45:41Z,5.80509396,94325,0.12396744034099257,13.953263282775879
2025-10-31T22:45:41Z,5.8732395870000005,94252,0.12243425160979644,13.961630821228027
2025-10-31T22:45:41Z,5.936969627,94337,0.12122921913249182,13.980195999145508
2025-10-31T22:45:41Z,6.005124032,94468,0.12001977623401151,13.988054275512695
2025-10-31T22:45:41Z,6.073338752,94401,0.11858756814896192,13.995595932006836
2025-10-31T22:45:41Z,6.13694405,94430,0.11739454029826742,14.013489723205566
2025-10-31T22:45:41Z,6.205156437,94148,0.11575731307032074,14.020597457885742
2025-10-31T22:45:41Z,6.273320119,94187,0.11454696541604045,14.02765941619873
2025-10-31T22:45:41Z,6.336983288,94398,0.11365022633478303,14.044537544250488
2025-10-31T22:45:41Z,6.405153137,94559,0.11263242299595759,14.051185607910156
2025-10-31T22:45:41Z,6.473302912,94516,0.11139596946388425,14.057738304138184
2025-10-31T22:45:41Z,6.536975637,93968,0.10967135034964182,14.073785781860352
2025-10-31T22:45:41Z,6.605125875,93102,0.10753949328004858,14.079974174499512
2025-10-31T22:45:41Z,6.668958287,92527,0.10585236215512842,14.095154762268066
2025-10-31T22:45:41Z,6.737106747,92344,0.10457438705531467,14.101008415222168
2025-10-31T22:45:42Z,6.805253337,91852,0.10297561483483315,14.106748580932617
2025-10-31T22:45:42Z,6.868971266,91916,0.10209147783242088,14.121474266052246
2025-10-31T22:45:42Z,6.937137689,92240,0.10144462790156103,14.126864433288574
2025-10-31T22:45:42Z,7.005310982,92712,0.10097145260199528,14.132134437561035
2025-10-31T22:45:42Z,7.069007578,93729,0.10115925214807164,14.146257400512695
2025-10-31T22:45:42Z,7.137165686,93776,0.100243448595555,14.151275634765625
2025-10-31T22:45:42Z,7.205327887,93932,0.09946032968220075,14.156190872192383
2025-10-31T22:45:42Z,7.269038927,94067,0.09873028093237693,14.169685363769531
2025-10-31T22:45:42Z,7.337188257,94179,0.09792971399814987,14.17436695098877
2025-10-31T22:45:42Z,7.405350921,94081,0.09692735355174821,14.178936958312988
2025-10-31T22:45:42Z,7.469026868,94089,0.09610918727930612,14.19194221496582
2025-10-31T22:45:42Z,7.53717881,93809,0.09495673243581058,14.196292877197266
2025-10-31T22:45:42Z,7.605330436,93578,0.09387409100146987,14.200566291809082
2025-10-31T22:45:42Z,7.669037273,93785,0.09330020713713139,14.212996482849121
2025-10-31T22:45:42Z,7.737205992,94114,0.09280260053260612,14.217018127441406
2025-10-31T22:45:43Z,7.805370637,94353,0.09222576296309082,14.220976829528809
2025-10-31T22:45:43Z,7.87354456,94297,0.09137295288429552,14.22485065460205
2025-10-31T22:45:43Z,7.937029802,93612,0.08998364610895221,14.23706340789795
2025-10-31T22:45:43Z,8.005160391,92917,0.08855543387452362,14.240814208984375
2025-10-31T22:45:43Z,8.069006044,92126,0.08710683778810384,14.252065658569336
2025-10-31T22:45:43Z,8.137135503,91455,0.08574839101526865,14.255630493164062
2025-10-31T22:45:43Z,8.205290574,90685,0.08432018791128874,14.259092330932617
2025-10-31T22:45:43Z,8.268991299,90406,0.08341320205229878,14.270180702209473
2025-10-31T22:45:43Z,8.337151778,90160,0.0825061398969172,14.273460388183594
2025-10-31T22:45:43Z,8.405314071,90240,0.08190967722138792,14.276681900024414
2025-10-31T22:45:43Z,8.468960851,90129,0.08119410536959054,14.287467002868652
2025-10-31T22:45:43Z,8.537119663,90099,0.08051905619295684,14.290534019470215
2025-10-31T22:45:43Z,8.605265512,89761,0.07958174928647468,14.293574333190918
2025-10-31T22:45:43Z,8.668983311,89212,0.07851365269768426,14.303868293762207
2025-10-31T22:45:43Z,8.737110197,88459,0.077243916537939,14.306790351867676
2025-10-31T22:45:44Z,8.805265008,87578,0.07588268083365476,14.309619903564453
2025-10-31T22:45:44Z,8.868885622,86749,0.07462519806881394,14.319724082946777
2025-10-31T22:45:44Z,8.937018044,85709,0.07316845201156519,14.322449684143066
2025-10-31T22:45:44Z,9.000882715,85025,0.07206951701953504,14.331927299499512
2025-10-31T22:45:44Z,9.068763172,84426,0.07102614220691576,14.334920883178711
2025-10-31T22:45:44Z,9.136900335,84150,0.07026601213382805,14.337467193603516
2025-10-31T22:45:44Z,9.200740896,83925,0.069591888661219,14.346671104431152
2025-10-31T22:45:44Z,9.26903582,83849,0.06901657459025563,14.34885025024414
2025-10-31T22:45:44Z,9.337426134,84209,0.0688052226450985,14.350850105285645
2025-10-31T22:45:44Z,9.400795281,84454,0.0685402528703558,14.360487937927246
2025-10-31T22:45:44Z,9.468974001,85043,0.06852132016125216,14.362696647644043
2025-10-31T22:45:44Z,9.537139775,85186,0.06814596596798463,14.364893913269043
2025-10-31T22:45:44Z,9.600935205,85088,0.06761527997157231,14.373600006103516
2025-10-31T22:45:44Z,9.669156518,85267,0.06727945527462127,14.375606536865234
2025-10-31T22:45:44Z,9.737327181,85465,0.06696357136746818,14.37766170501709
2025-10-31T22:45:45Z,9.805528271,86293,0.06714205742818323,14.379642486572266
2025-10-31T22:45:45Z,9.868968382,87125,0.06735364556922908,14.388535499572754
2025-10-31T22:45:45Z,9.937135879,86995,0.06679179849484815,14.390464782714844
2025-10-31T22:45:45Z,10.000912864,84075,0.06413827956884034,14.398685455322266
2025-10-31T22:45:45Z,10.069055065,82901,0.06281467644701536,14.400557518005371
2025-10-31T22:45:45Z,10.137208376,82508,0.06209659115567686,14.402387619018555
2025-10-31T22:45:45Z,10.200892657,82808,0.06193329579938447,14.410503387451172
2025-10-31T22:45:45Z,10.269096284,83262,0.061859255176201396,14.4121732711792
2025-10-31T22:45:45Z,10.337230262,83871,0.06190100563810665,14.413918495178223
2025-10-31T22:45:45Z,10.400971876,84367,0.06188547917365494,14.421730041503906
2025-10-31T22:45:45Z,10.469166187999999,85326,0.06218123832245708,14.423307418823242
2025-10-31T22:45:45Z,10.537385593,86714,0.06278362991881951,14.424829483032227
2025-10-31T22:45:45Z,10.60562209,88646,0.06376950846239209,14.426310539245605
2025-10-31T22:45:45Z,10.669131888,91075,0.06512686451229609,14.434164047241211
2025-10-31T22:45:45Z,10.73727418,90002,0.06395112531265942,14.435693740844727
